0.1M NaOH1,,Fluo base,,Fluo 1:10,,Fluo 1:100,,
508.0561218,0.03065934405,508.0561218,3.832645655,508.0561218,3.247316599,508.0561218,2.140650034,
506.9966431,0.03075716645,506.9966431,10,506.9966431,3.342185974,506.9966431,2.379956007,
505.9369202,0.03097934276,505.9369202,4.065489292,505.9369202,3.272108555,505.9369202,2.65029335,
505.0284119,0.03094918095,505.0284119,3.555758476,505.0284119,3.28433919,505.0284119,2.83262372,
503.9682617,0.03121731989,503.9682617,10,503.9682617,3.472890377,503.9682617,2.930468559,
503.0593872,0.03125322983,503.0593872,3.697496891,503.0593872,3.274615765,503.0593872,3.029851675,
501.9987793,0.03134648502,501.9987793,3.650862932,501.9987793,3.385974169,501.9987793,3.073628902,
500.9379578,0.03125136718,500.9379578,10,500.9379578,3.373017311,500.9379578,3.04365015,
500.0284729,0.0311634168,500.0284729,4.107886314,500.0284729,3.331840277,500.0284729,3.0809443,
498.9672241,0.03110187501,498.9672241,10,498.9672241,3.364312172,498.9672241,3.13349843,
498.057373,0.03096324764,498.057373,10,498.057373,3.410869598,498.057373,3.039999962,
496.9956665,0.03095968813,496.9956665,10,496.9956665,3.346952677,496.9956665,3.077560902,
495.9337158,0.03104631789,495.9337158,3.758782864,495.9337158,3.290086031,495.9337158,3.002910852,
495.0232849,0.03077469952,495.0232849,5.461092949,495.0232849,3.347608805,495.0232849,3.089330196,
493.960907,0.03109275363,493.960907,4.93432188,493.960907,3.461740971,493.960907,3.122191191,
493.0501404,0.03049061634,493.0501404,10,493.0501404,3.390450716,493.0501404,3.11600399,
491.9873047,0.03082610853,491.9873047,10,491.9873047,3.422450542,491.9873047,3.161290884,
490.9242859,0.03090556711,490.9242859,10,490.9242859,3.379593611,490.9242859,3.130875111,
490.0129089,0.03045265935,490.0129089,10,490.0129089,3.445326567,490.0129089,3.132645369,
488.9494324,0.02975162677,488.9494324,10,488.9494324,3.401109457,488.9494324,3.158620834,
488.0377197,0.02977530286,488.0377197,10,488.0377197,3.399282932,488.0377197,3.162496567,
486.9738159,0.02994935401,486.9738159,10,486.9738159,3.438965797,486.9738159,3.125808001,
486.0617371,0.02954199351,486.0617371,10,486.0617371,3.442966461,486.0617371,3.169253111,
484.997406,0.02984450385,484.997406,5.007779598,484.997406,3.426865339,484.997406,3.164638042,
483.9328613,0.03048733994,483.9328613,4.679972649,483.9328613,3.429136753,483.9328613,3.155999899,
483.0202026,0.02973089181,483.0202026,10,483.0202026,3.38338232,483.0202026,3.143601179,
481.9552002,0.02966034971,481.9552002,4.599145889,481.9552002,3.347258806,481.9552002,3.188451052,
481.0422058,0.02884583175,481.0422058,10,481.0422058,3.328612804,481.0422058,3.076547384,
479.9768066,0.02958793566,479.9768066,4.397363663,479.9768066,3.346269846,479.9768066,3.148900032,
479.0634155,0.02892708778,479.0634155,3.962814808,479.0634155,3.46455574,479.0634155,3.072514296,
477.9975891,0.02927233838,477.9975891,10,477.9975891,3.321702003,477.9975891,3.12169075,
476.9315491,0.03030502237,476.9315491,4.228773594,476.9315491,3.395046711,476.9315491,3.126549244,
476.0176086,0.03065303899,476.0176086,10,476.0176086,3.482439756,476.0176086,3.124531507,
474.9511719,0.03036567569,474.9511719,10,474.9511719,3.420351028,474.9511719,3.10405302,
474.0368652,0.03062437102,474.0368652,4.441002369,474.0368652,3.322147131,474.0368652,3.155485153,
472.9700012,0.03193730116,472.9700012,4.767875195,472.9700012,3.344389915,472.9700012,3.050920248,
472.0553589,0.03156164289,472.0553589,10,472.0553589,3.431784868,472.0553589,3.090696812,
470.9880371,0.03292864934,470.9880371,4.43576479,470.9880371,3.506829262,470.9880371,3.109549284,
470.0730591,0.03332575783,470.0730591,10,470.0730591,3.437895775,470.0730591,3.050913572,
469.0053406,0.03399065137,469.0053406,10,469.0053406,3.437317848,469.0053406,3.013209105,
467.9374084,0.03369564563,467.9374084,4.279916763,467.9374084,3.400166035,467.9374084,2.952086449,
467.0218811,0.03495912254,467.0218811,10,467.0218811,3.484209061,467.0218811,2.912880182,
465.9535522,0.03564897552,465.9535522,4.280817509,465.9535522,3.42843461,465.9535522,2.879768372,
465.0376587,0.03544931114,465.0376587,5.082464695,465.0376587,3.379889965,465.0376587,2.848979712,
463.9689026,0.03581170738,463.9689026,10,463.9689026,3.350814819,463.9689026,2.783355236,
463.0526733,0.03703485057,463.0526733,10,463.0526733,3.492519617,463.0526733,2.795180321,
461.9835205,0.03747275472,461.9835205,4.581703186,461.9835205,3.373836756,461.9835205,2.743348122,
461.066925,0.03757841885,461.066925,10,461.066925,3.385350704,461.066925,2.687764406,
459.9973755,0.03848325461,459.9973755,10,459.9973755,3.429677248,459.9973755,2.638554335,
458.9276123,0.0390804112,458.9276123,10,458.9276123,3.498169184,458.9276123,2.560725927,
458.0104675,0.03928498179,458.0104675,10,458.0104675,3.413714409,458.0104675,2.501920938,
456.9403076,0.03951524943,456.9403076,10,456.9403076,3.489923954,456.9403076,2.427412033,
456.0228577,0.03979307413,456.0228577,10,456.0228577,3.363080502,456.0228577,2.350577831,
454.9522705,0.04004433379,454.9522705,10,454.9522705,3.377078533,454.9522705,2.239935875,
454.0344543,0.04010814801,454.0344543,10,454.0344543,3.450590611,454.0344543,2.147638083,
452.963501,0.04055266082,452.963501,10,452.963501,3.487202644,452.963501,2.039851665,
452.0453491,0.04071820527,452.0453491,4.278651714,452.0453491,3.388835192,452.0453491,1.967936158,
450.9739685,0.04088657722,450.9739685,10,450.9739685,3.37934494,450.9739685,1.852280259,
450.055481,0.04110204428,450.055481,10,450.055481,3.415625095,450.055481,1.749798894,
448.9837341,0.04115864635,448.9837341,10,448.9837341,3.428604126,448.9837341,1.645528436,
448.0649109,0.04129578546,448.0649109,5.437088966,448.0649109,3.392650127,448.0649109,1.558809519,
446.9927368,0.0415773131,446.9927368,10,446.9927368,3.463660717,446.9927368,1.473084807,
446.0735779,0.04169717059,446.0735779,10,446.0735779,3.334947824,446.0735779,1.402784705,
445.0010376,0.04193129018,445.0010376,10,445.0010376,3.467775583,445.0010376,1.311361432,
443.9282837,0.04194135219,443.9282837,10,443.9282837,3.48856163,443.9282837,1.229887009,
443.008606,0.0420657061,443.008606,4.427244186,443.008606,3.355690002,443.008606,1.163412809,
441.9354553,0.04190662876,441.9354553,10,441.9354553,3.416732073,441.9354553,1.088439822,
441.0154419,0.04217023775,441.0154419,4.404520512,441.0154419,3.427890062,441.0154419,1.039144754,
439.941925,0.04241705686,439.941925,10,439.941925,3.424558163,439.941925,0.9826748371,
439.0215759,0.04242630303,439.0215759,10,439.0215759,3.37917304,439.0215759,0.9289891124,
437.9476624,0.04248130694,437.9476624,10,437.9476624,3.468072414,437.9476624,0.8778710365,
437.0270081,0.04260190204,437.0270081,4.26558733,437.0270081,3.496886253,437.0270081,0.8361546397,
435.9526978,0.04224877805,435.9526978,5.020998955,435.9526978,3.487263203,435.9526978,0.7947677374,
435.0317078,0.0422960259,435.0317078,10,435.0317078,3.351505518,435.0317078,0.7642852068,
433.9570313,0.04213227332,433.9570313,10,433.9570313,3.380127668,433.9570313,0.7260143757,
433.0357056,0.04224155843,433.0357056,4.366398811,433.0357056,3.41123724,433.0357056,0.6935992837,
431.9606323,0.04214513674,431.9606323,10,431.9606323,3.362683058,431.9606323,0.6584634781,
431.0390015,0.0421050638,431.0390015,4.725497246,431.0390015,3.448146343,431.0390015,0.6298812628,
429.9635315,0.04199834913,429.9635315,4.198505878,429.9635315,3.378955126,429.9635315,0.6004267931,
429.0415649,0.04204052314,429.0415649,10,429.0415649,3.460853577,429.0415649,0.5763278604,
427.9657593,0.0418465957,427.9657593,10,427.9657593,3.394641399,427.9657593,0.544357121,
427.043457,0.04182550311,427.043457,4.729726791,427.043457,3.38983202,427.043457,0.5185286403,
425.9672852,0.04169007763,425.9672852,10,425.9672852,3.400219202,425.9672852,0.4899601042,
425.0446777,0.04150242731,425.0446777,10,425.0446777,3.317221403,425.0446777,0.4694512188,
423.9681091,0.0416143164,423.9681091,5.167775154,423.9681091,3.328856468,423.9681091,0.4478439987,
423.045166,0.04151376337,423.045166,4.629223347,423.045166,3.227098703,423.045166,0.4236450493,
421.9682312,0.04128095135,421.9682312,10,421.9682312,3.144054651,421.9682312,0.3991822898,
421.0449829,0.04173242301,421.0449829,4.924380302,421.0449829,3.093854427,421.0449829,0.3812538087,
419.9676819,0.04169013351,419.9676819,10,419.9676819,2.967253923,419.9676819,0.3629998863,
419.0440979,0.04166420549,419.0440979,10,419.0440979,2.875553846,419.0440979,0.3507777452,
417.9664307,0.04165577143,417.9664307,10,417.9664307,2.765015125,417.9664307,0.332926929,
417.042572,0.04170215875,417.042572,10,417.042572,2.654341936,417.042572,0.3180082738,
415.9645081,0.04061780125,415.9645081,10,415.9645081,2.524158955,415.9645081,0.3013674617,
415.0403137,0.04129228368,415.0403137,10,415.0403137,2.442356348,415.0403137,0.2919478118,
413.9619141,0.04033016413,413.9619141,4.221493721,413.9619141,2.349208355,413.9619141,0.2800718844,
413.0374146,0.04131004587,413.0374146,10,413.0374146,2.278618813,413.0374146,0.2724153399,
411.9586487,0.04089155421,411.9586487,10,411.9586487,2.174976349,411.9586487,0.2611196637,
411.033844,0.03982294723,411.033844,10,411.033844,2.108669281,411.033844,0.2523480952,
409.9547119,0.04089516401,409.9547119,10,409.9547119,2.045039177,409.9547119,0.2478839755,
409.0296021,0.04004333913,409.0296021,4.25993824,409.0296021,2.010917902,409.0296021,0.2426733375,
407.9501038,0.03963286802,407.9501038,10,407.9501038,1.966360569,407.9501038,0.2374686897,
407.0246887,0.04033217952,407.0246887,10,407.0246887,1.926644206,407.0246887,0.2339159995,
405.9448242,0.0400345102,405.9448242,10,405.9448242,1.891020298,405.9448242,0.2298698127,
405.019104,0.04015894234,405.019104,10,405.019104,1.86856091,405.019104,0.2274822593,
403.9389038,0.03901830316,403.9389038,10,403.9389038,1.844386935,403.9389038,0.2241751999,
403.0128784,0.03928180784,403.0128784,10,403.0128784,1.828162551,403.0128784,0.2222638428,
401.932312,0.03985619918,401.932312,3.95716548,401.932312,1.813299656,401.932312,0.2215401977,
401.0059814,0.03894431144,401.0059814,4.311850548,401.0059814,1.794070244,401.0059814,0.2188613862,
399.9250793,0.0386303328,399.9250793,4.685112953,399.9250793,1.782367587,399.9250793,0.2172560394,
398.9984436,0.03967305645,398.9984436,4.752202034,398.9984436,1.776960492,398.9984436,0.2175724804,
398.0716553,0.03872770071,398.0716553,10,398.0716553,1.76752162,398.0716553,0.2158651352,
396.9902344,0.03943955898,396.9902344,10,396.9902344,1.760001898,396.9902344,0.2156781554,
396.0631714,0.03914026171,396.0631714,5.011183262,396.0631714,1.752717137,396.0631714,0.2148549557,
394.9814148,0.03936560825,394.9814148,10,394.9814148,1.749381185,394.9814148,0.2145620883,
394.0540161,0.03977590799,394.0540161,10,394.0540161,1.746696234,394.0540161,0.2145811319,
392.9719238,0.0392174609,392.9719238,10,392.9719238,1.745264649,392.9719238,0.2142761499,
392.0442505,0.03959866986,392.0442505,10,392.0442505,1.749366999,392.0442505,0.2145237774,
390.961792,0.04002071545,390.961792,4.988534451,390.961792,1.75053525,390.961792,0.2153390348,
390.033844,0.03899728879,390.033844,4.721118927,390.033844,1.751724958,390.033844,0.2145410031,
388.9510498,0.03997161239,388.9510498,5.256200314,388.9510498,1.761983156,388.9510498,0.2165301144,
388.0227966,0.04026841372,388.0227966,10,388.0227966,1.766830206,388.0227966,0.2170156837,
386.9396362,0.04082463309,386.9396362,10,386.9396362,1.773895264,386.9396362,0.2185029089,
386.0111084,0.04007337242,386.0111084,10,386.0111084,1.778203964,386.0111084,0.2184304744,
384.9276428,0.04116752371,384.9276428,4.419011116,384.9276428,1.791830897,384.9276428,0.2206170559,
383.9987793,0.04109333828,383.9987793,10,383.9987793,1.791872382,383.9987793,0.2206086665,
383.0698242,0.04128687456,383.0698242,4.365950584,383.0698242,1.796467781,383.0698242,0.2214313,
381.9858704,0.04151923209,381.9858704,10,381.9858704,1.798854828,381.9858704,0.2220765501,
381.0566101,0.04208609834,381.0566101,4.539421082,381.0566101,1.801034927,381.0566101,0.2226272225,
379.97229,0.04313084483,379.97229,10,379.97229,1.80078733,379.97229,0.2235218138,
379.0427551,0.04327810183,379.0427551,10,379.0427551,1.793812275,379.0427551,0.2230999172,
377.9581299,0.04399462789,377.9581299,4.378062725,377.9581299,1.785590529,377.9581299,0.2227072269,
377.0282898,0.0439402312,377.0282898,10,377.0282898,1.772924542,377.0282898,0.2215265334,
375.9433289,0.04478863627,375.9433289,10,375.9433289,1.759060383,375.9433289,0.2206445485,
375.0132141,0.04537961632,375.0132141,10,375.0132141,1.740010619,375.0132141,0.219671756,
373.9279175,0.04611130431,373.9279175,4.286323547,373.9279175,1.725210667,373.9279175,0.2181700468,
372.9975281,0.04654189199,372.9975281,4.116758823,372.9975281,1.704215646,372.9975281,0.2169318497,
372.0670166,0.04702889547,372.0670166,10,372.0670166,1.687298059,372.0670166,0.2154128253,
370.9812622,0.04811456427,370.9812622,4.070851803,370.9812622,1.663153887,370.9812622,0.213906467,
370.0504456,0.04872135445,370.0504456,4.919050217,370.0504456,1.638975143,370.0504456,0.2119121403,
368.9643555,0.04924215004,368.9643555,10,368.9643555,1.616926312,368.9643555,0.2099008709,
368.0332642,0.04964831099,368.0332642,10,368.0332642,1.595967531,368.0332642,0.2082312703,
366.9468689,0.05071600154,366.9468689,4.160880566,366.9468689,1.5739609,366.9468689,0.2067803741,
366.0155029,0.0510606207,366.0155029,3.912955999,366.0155029,1.55532527,366.0155029,0.2052594274,
364.928772,0.05176147446,364.928772,4.03462553,364.928772,1.534771919,364.928772,0.20336622,
363.9971313,0.05276649818,363.9971313,10,363.9971313,1.521129966,363.9971313,0.2030523866,
363.0653992,0.05240571499,363.0653992,10,363.0653992,1.507869005,363.0653992,0.201201871,
361.9781799,0.05376805365,361.9781799,10,361.9781799,1.496519923,361.9781799,0.2009998858,
361.0461426,0.05461123586,361.0461426,4.686453819,361.0461426,1.487932086,361.0461426,0.2008249909,
359.9586487,0.05538430437,359.9586487,10,359.9586487,1.480834603,359.9586487,0.2008058727,
359.0263367,0.0552961491,359.0263367,10,359.0263367,1.473277807,359.0263367,0.200150907,
357.9385071,0.05661303923,357.9385071,10,357.9385071,1.475022078,357.9385071,0.200809747,
357.0059204,0.05705874786,357.0059204,10,357.0059204,1.47857523,357.0059204,0.2020458579,
356.0732422,0.0573791638,356.0732422,10,356.0732422,1.488644838,356.0732422,0.2030913085,
354.9849548,0.05793266371,354.9849548,10,354.9849548,1.50712657,354.9849548,0.2056563497,
354.052002,0.05797629803,354.052002,4.178410053,354.052002,1.52928865,354.052002,0.2072810978,
352.9633789,0.05828845128,352.9633789,4.335101604,352.9633789,1.566957831,352.9633789,0.2122930884,
352.0301514,0.05882559344,352.0301514,5.413928032,352.0301514,1.60233891,352.0301514,0.2162771225,
350.9412537,0.059422791,350.9412537,3.864842892,350.9412537,1.662089348,350.9412537,0.2231886685,
350.0077515,0.05985321105,350.0077515,4.134393692,350.0077515,1.737818241,350.0077515,0.2312802225,

0.1M NaOH1,
0.1M NaOH1
Collection Time: 2026-01-27 12:09:34
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        700.0
Stop (nm)                         350.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         600.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.1000
Beam Mode                         Dual Beam
Baseline Correction               Off
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 2026-01-27 12:04:29
Method Modifications:
UVVIS SAT Changed: 2026-01-27 12:06:18, Old:0.0125, New:0.1000
Common SAT Changed: 2026-01-27 12:06:18, Old:0.0125, New:0.1000
X Start nm Changed: 2026-01-27 12:06:26, Old:  800.0, New:  700.0
X Stop nm Changed: 2026-01-27 12:06:26, Old:  200.0, New:  350.0
Common Interval nm Changed: 2026-01-27 12:06:26, Old:     5.00, New:     1.00
Baseline Correction Changed: 2026-01-27 12:07:43, Old:0, New:1
Baseline Correction Changed: 2026-01-27 12:09:26, Old:1, New:0
End Method Modifications
<Current Wavelength> , 350.0

Fluo base,
Fluo base
Collection Time: 2026-01-27 12:12:20
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        700.0
Stop (nm)                         350.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         600.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.1000
Beam Mode                         Dual Beam
Baseline Correction               Off
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 2026-01-27 12:04:29
Method Modifications:
UVVIS SAT Changed: 2026-01-27 12:06:18, Old:0.0125, New:0.1000
Common SAT Changed: 2026-01-27 12:06:18, Old:0.0125, New:0.1000
X Start nm Changed: 2026-01-27 12:06:26, Old:  800.0, New:  700.0
X Stop nm Changed: 2026-01-27 12:06:26, Old:  200.0, New:  350.0
Common Interval nm Changed: 2026-01-27 12:06:26, Old:     5.00, New:     1.00
Baseline Correction Changed: 2026-01-27 12:07:43, Old:0, New:1
Baseline Correction Changed: 2026-01-27 12:09:26, Old:1, New:0
End Method Modifications
<Current Wavelength> , 350.0

Fluo 1:10,
Fluo 1:10
Collection Time: 2026-01-27 12:15:35
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        700.0
Stop (nm)                         350.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         600.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.1000
Beam Mode                         Dual Beam
Baseline Correction               Off
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 2026-01-27 12:04:29
Method Modifications:
UVVIS SAT Changed: 2026-01-27 12:06:18, Old:0.0125, New:0.1000
Common SAT Changed: 2026-01-27 12:06:18, Old:0.0125, New:0.1000
X Start nm Changed: 2026-01-27 12:06:26, Old:  800.0, New:  700.0
X Stop nm Changed: 2026-01-27 12:06:26, Old:  200.0, New:  350.0
Common Interval nm Changed: 2026-01-27 12:06:26, Old:     5.00, New:     1.00
Baseline Correction Changed: 2026-01-27 12:07:43, Old:0, New:1
Baseline Correction Changed: 2026-01-27 12:09:26, Old:1, New:0
End Method Modifications
<Current Wavelength> , 350.0

Fluo 1:100,
Fluo 1:100
Collection Time: 2026-01-27 12:18:03
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        700.0
Stop (nm)                         350.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         600.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.1000
Beam Mode                         Dual Beam
Baseline Correction               Off
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 2026-01-27 12:04:29
Method Modifications:
UVVIS SAT Changed: 2026-01-27 12:06:18, Old:0.0125, New:0.1000
Common SAT Changed: 2026-01-27 12:06:18, Old:0.0125, New:0.1000
X Start nm Changed: 2026-01-27 12:06:26, Old:  800.0, New:  700.0
X Stop nm Changed: 2026-01-27 12:06:26, Old:  200.0, New:  350.0
Common Interval nm Changed: 2026-01-27 12:06:26, Old:     5.00, New:     1.00
Baseline Correction Changed: 2026-01-27 12:07:43, Old:0, New:1
Baseline Correction Changed: 2026-01-27 12:09:26, Old:1, New:0
End Method Modifications
<Current Wavelength> , 350.0

